,site_name,address,city,long,lat,county,lat_gmaps,lng_gmaps,hours,zipcode,phone,website,status
61,Safeway Community Market 2454,690 Fremont Ave,Los Altos,-122.09676,37.360451,Santa Clara,37.3606205,-122.0969246,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",94024,(650) 948-6648,https://local.andronicos.com/ca/los-altos/690-fremont-ave.html,OPERATIONAL
62,NEW WING YUAN MARKET,1139 N Lawrence Expy,Sunnyvale,-121.99592,37.397301,Santa Clara,37.3976377,-121.99716,"Monday: 10:00 AM – 7:30 PM
Tuesday: 10:00 AM – 7:30 PM
Wednesday: 10:00 AM – 7:30 PM
Thursday: 10:00 AM – 7:30 PM
Friday: 10:00 AM – 7:30 PM
Saturday: 10:00 AM – 7:30 PM
Sunday: 10:00 AM – 7:30 PM",94089,No formatted_phone_number listed,No website listed,OPERATIONAL
63,Paps Hecker Pass Liquor 0,221 1st St,Gilroy,-121.57531000000002,37.013828000000004,Santa Clara,37.0141961,-121.5753744,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 9:00 PM",95020,(669) 239-0934,No website listed,OPERATIONAL
64,Pauls Imperio Liquor & Taqueria,203 S King Rd,San Jose,-121.85248999999999,37.349602000000004,Santa Clara,37.3495086,-121.8527696,"Monday: 7:00 AM – 2:00 AM
Tuesday: 7:00 AM – 2:00 AM
Wednesday: 7:00 AM – 2:00 AM
Thursday: 7:00 AM – 2:00 AM
Friday: 7:00 AM – 2:00 AM
Saturday: 7:00 AM – 2:00 AM
Sunday: 7:00 AM – 2:00 AM",95116,(408) 708-7108,http://www.bevstore.com/,OPERATIONAL
65,7-eleven Store 15952,596 N Abel St,Milpitas,-121.91068,37.436249,Santa Clara,37.436255,-121.9100832,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95035,(408) 493-6623,https://www.7-eleven.com/locations/ca/milpitas/596-north-abel-ave-15952?yext=15952,OPERATIONAL
66,Lucky 233,3457 McKee Rd,San Jose,-121.82738,37.380749,Santa Clara,37.38066599999999,-121.829352,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95127,(408) 937-6780,No website listed,OPERATIONAL
67,7-eleven 18445e 18445e,315 Saratoga Ave,Santa Clara,-121.96376000000001,37.330402,Santa Clara,37.33035539999999,-121.9634892,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95050,(408) 261-3132,https://www.7-eleven.com/locations/ca/santa-clara/315-saratoga-ave-18445?yext=18445,OPERATIONAL
68,Smart & Final 451,1180 S King Rd,San Jose,-121.84148,37.338364,Santa Clara,37.3386945,-121.8414096,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95122,(408) 251-0109,http://locations.smartandfinal.com/ca/san-jose/451/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
69,7 Eleven 2367- 14288B,404 S 6th St,San Jose,-121.88056,37.332417,Santa Clara,37.3326479,-121.8801193,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95112,(408) 899-4089,https://www.7-eleven.com/locations/ca/san-jose/404-south-sixth-st-14288?yext=14288,OPERATIONAL
70,Vraich Liquors,901 Vine St,San Jose,-121.88451,37.320060999999995,Santa Clara,37.3126035,-121.8926717,"Monday: 8:00 AM – 11:30 PM
Tuesday: 8:00 AM – 11:30 PM
Wednesday: 8:00 AM – 11:30 PM
Thursday: 8:00 AM – 11:30 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:30 PM",95125,(408) 287-1271,No website listed,OPERATIONAL
71,South San Jose Grocery Outlet 151,1665 Foxworthy Ave,San Jose,-121.90686000000001,37.270477,Santa Clara,37.270771,-121.90725,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 10:00 PM",95124,(408) 440-5920,https://groceryoutlet.com/circulars/storeid/151,OPERATIONAL
72,New Seasons Market - Evergreen 1205,5667 Silver Creek Valley Rd,San Jose,-121.78,37.288387,Santa Clara,37.2879103,-121.7806339,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM",95138,(408) 513-8200,https://www.newseasonsmarket.com/our-stores/evergreen/,OPERATIONAL
73,Westside Market and Liquor,1340G 1st St,Gilroy,-121.59663,37.013428000000005,Santa Clara,37.0129211,-121.5959656,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: 12:00 AM – 11:45 PM",95020,(408) 842-6399,No website listed,OPERATIONAL
74,SMART & FINAL 432,141 E El Camino Real,Mountain View,-122.07168999999999,37.379692,Santa Clara,37.3787526,-122.0716676,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",94040,(650) 962-1092,http://locations.smartandfinal.com/ca/mountain-view/432/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
75,Sprouts Farmers Market 287,20558 Stevens Creek Blvd,Cupertino,-122.03322,37.322784000000006,Santa Clara,37.3219489,-122.0333665,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95014,(408) 780-7748,https://sprouts.com/store/ca/cupertino/cupertino,OPERATIONAL
76,7 Eleven 14220G,1444 S Winchester Blvd,San Jose,-121.94985,37.297779,Santa Clara,37.2977613,-121.9494758,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95128,(408) 374-2380,https://www.7-eleven.com/locations/ca/san-jose/1444-s.-winchester-blvd-14220?yext=14220,OPERATIONAL
77,Spartan Market,351 E William St,San Jose,-121.87733,37.332198999999996,Santa Clara,37.3323274,-121.8774132,"Monday: 11:00 AM – 11:30 PM
Tuesday: 11:00 AM – 11:30 PM
Wednesday: 11:00 AM – 11:30 PM
Thursday: 11:00 AM – 12:00 AM
Friday: 11:00 AM – 12:00 AM
Saturday: 11:00 AM – 12:00 AM
Sunday: 11:00 AM – 11:30 PM",95112,(408) 295-8227,No website listed,OPERATIONAL
78,Kaiser Santa Clara,710 Lawrence Expy,Santa Clara,-121.99582,37.335438,Santa Clara,37.3363992,-121.9983625,No hours listed,95051,(408) 554-9810,https://thrive.kaiserpermanente.org/care-near-you/northern-california/santaclara/departments/pediatric-specialty/,OPERATIONAL
79,Delizias Bakery Inc.,3975 Senter Rd,San Jose,-121.82426000000001,37.283581,Santa Clara,37.2829775,-121.8242501,"Monday: 5:00 AM – 10:00 PM
Tuesday: 5:00 AM – 10:00 PM
Wednesday: 5:00 AM – 10:00 PM
Thursday: 5:00 AM – 10:00 PM
Friday: 5:00 AM – 10:00 PM
Saturday: 5:00 AM – 10:00 PM
Sunday: 5:00 AM – 10:00 PM",95111,(408) 224-9907,https://deliziasbakery317.wixsite.com/deliziasbakery,OPERATIONAL
80,Olivera Egg Ranch Store,3315 Sierra Rd,San Jose,-121.84563999999999,37.400425,Santa Clara,37.4003636,-121.8461716,"Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM",95132,(408) 258-8074,https://www.facebook.com/pages/Olivera-Egg-Ranch/148704361818528,OPERATIONAL
81,Bird Avenue Shell 18,395 Bird Ave,San Jose,-121.89967,37.323586,Santa Clara,37.32326339999999,-121.9000717,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95126,(408) 289-8111,https://www.chevronwithtechron.com/station,OPERATIONAL
82,San Martin Market,13320 Depot St,San Martin,-121.60951999999999,37.085575,Santa Clara,37.0857683,-121.6094002,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 11:30 AM – 1:15 PM, 2:00 – 5:00 PM",95046,(408) 683-4063,No website listed,OPERATIONAL
83,La Plaza Market 3,515 McLaughlin Ave,San Jose,-121.86193,37.341007,Santa Clara,37.3406551,-121.8621494,"Monday: 6:00 AM – 9:30 PM
Tuesday: 6:00 AM – 9:30 PM
Wednesday: 6:00 AM – 9:30 PM
Thursday: 6:00 AM – 9:30 PM
Friday: 6:00 AM – 9:30 PM
Saturday: 6:00 AM – 9:30 PM
Sunday: 6:00 AM – 9:30 PM",95116,(669) 272-0888,http://www.laplazasupermarket.com/,OPERATIONAL
84,GURU'S MARKET,148 GEORGE ST,SAN JOSE,-121.90136000000001,37.346806,Santa Clara,37.3466914,-121.9012914,"Monday: 10:00 AM – 5:00 PM
Tuesday: 10:00 AM – 5:00 PM
Wednesday: 10:00 AM – 5:00 PM
Thursday: 10:00 AM – 5:00 PM
Friday: 10:00 AM – 5:00 PM
Saturday: 10:30 AM – 5:00 PM
Sunday: Closed",95110,(408) 295-3344,No website listed,OPERATIONAL
85,TAK FOOD & LIQUOR,1091 McCreery Ave,San Jose,-121.84091000000001,37.342327000000004,Santa Clara,37.3421579,-121.8411287,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM",95116,(408) 251-7363,No website listed,OPERATIONAL
86,Smart & Final 810,1290 W San Carlos St,San Jose,-121.91115,37.323383,Santa Clara,37.3233587,-121.9114541,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95126,(408) 200-1523,http://locations.smartandfinal.com/ca/san-jose/810/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
87,Dollar Tree 4681,2155 Tully Rd,San Jose,-121.81955,37.326813,Santa Clara,37.3270415,-121.8198384,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",95122,(408) 678-4181,https://www.dollartree.com/locations/ca/san-jose/4681/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
88,Quick Henderson Market,1053 E El camino Real,Sunnyvale,-122.00435,37.352318,Santa Clara,37.353022,-122.004605,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM",94087,(408) 247-3007,https://liquor-store-quick-henderson-market.business.site/,OPERATIONAL
89,Liquor And Grocery,4645 Cherry Ave,San Jose,-121.88503999999999,37.259979,Santa Clara,37.2599711,-121.8855671,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM",95118,(408) 265-3925,No website listed,OPERATIONAL
90,Alma's Liquor & Grocery,148 W Alma Ave,San Jose,-121.87646000000001,37.314278,Santa Clara,37.314229,-121.876484,"Monday: 10:30 AM – 6:00 PM
Tuesday: 10:30 AM – 6:00 PM
Wednesday: 10:30 AM – 6:00 PM
Thursday: 10:30 AM – 6:00 PM
Friday: 10:30 AM – 6:00 PM
Saturday: 9:30 AM – 6:00 PM
Sunday: 9:30 AM – 6:00 PM",95110,(408) 287-5395,No website listed,OPERATIONAL
91,Wing Lee Fresh Poultry & Meat,1166 Tully Rd,San Jose,-121.83611,37.315289,Santa Clara,37.3153526,-121.8356732,"Monday: 8:30 AM – 7:00 PM
Tuesday: 8:30 AM – 7:00 PM
Wednesday: 8:30 AM – 7:00 PM
Thursday: 8:30 AM – 7:00 PM
Friday: 8:30 AM – 7:00 PM
Saturday: 8:30 AM – 7:00 PM
Sunday: 8:30 AM – 6:30 PM",95122,(408) 931-6558,No website listed,OPERATIONAL
92,Gonzalez Produce 1,1590 Berryessa Rd,San Jose,-121.8796,37.369144,Santa Clara,37.3685401,-121.8772978,"Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM – 4:00 PM
Thursday: 8:00 AM – 4:00 PM
Friday: 8:00 AM – 4:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM",95133,(408) 453-1110,http://www.sjfm.com/,OPERATIONAL
93,Los Altos Farmers Market,1 Second And State St,Los Altos,-122.11737,37.379169,Santa Clara,37.3791892,-122.1173228,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: 4:00 – 8:00 PM
Friday: Closed
Saturday: Closed
Sunday: Closed",94022,(925) 465-4690,http://cafarmersmkts.com/markets/category/los-altos-farmers-market,OPERATIONAL
94,"Fancy Foods, Inc.",2523 Winchester Blvd,Campbell,-121.95003,37.277313,Santa Clara,37.2779193,-121.95048,"Monday: 10:00 AM – 7:30 PM
Tuesday: 10:00 AM – 7:30 PM
Wednesday: 10:00 AM – 7:30 PM
Thursday: 10:00 AM – 7:30 PM
Friday: 10:00 AM – 7:30 PM
Saturday: 10:00 AM – 7:30 PM
Sunday: 10:00 AM – 6:00 PM",95008,(408) 376-3766,No website listed,OPERATIONAL
95,Roadrunenr Petroleum Inc 01,1111 N Capitol Ave,San Jose,-121.86033,37.386162,Santa Clara,37.3859695,-121.8605529,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95133,(669) 284-9932,https://www.chevronwithtechron.com/station/,OPERATIONAL
96,SAFEWAY  1293,2341 Winchester Blvd,Campbell,-121.94986999999999,37.280491,Santa Clara,37.280197,-121.9507743,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95008,(408) 364-6880,https://local.safeway.com/safeway/ca/campbell/2341-s-winchester-blvd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
97,WALGREEN 4372,780 E Santa Clara St,San Jose,-121.87477,37.343636,Santa Clara,37.34335790000001,-121.8750646,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95112,(408) 287-0600,https://www.walgreens.com/locator/walgreens-780+e+santa+clara+st-san+jose-ca-95112/id=4372,OPERATIONAL
98,Desi Bazar Desi Kitchen (my Bangla Bazar) Store-2,712 S Wolfe Rd,Sunnyvale,-122.01376,37.366023999999996,Santa Clara,37.3663431,-122.0131278,"Monday: 11:00 AM – 10:00 PM
Tuesday: 11:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM",94086,(669) 214-5550,http://www.desikitchenus.com/,OPERATIONAL
99,WALGREENS 5480,1833 N Milpitas Blvd,Milpitas,-121.91139,37.456753000000006,Santa Clara,37.4565737,-121.9116193,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95035,(408) 262-7774,https://www.walgreens.com/locator/walgreens-1833+n+milpitas+blvd-milpitas-ca-95035/id=5480,OPERATIONAL
100,Mapleleaf Liquor,1146 Saratoga Ave,San Jose,-121.97917,37.303963,Santa Clara,37.3039776,-121.9787472,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 2:00 AM
Saturday: 7:00 AM – 2:00 AM
Sunday: 7:00 AM – 12:00 AM",95129,(408) 246-2870,No website listed,OPERATIONAL
101,Me-Kong Supermarket,777 E Capitol Ave,Milpitas,-121.88895,37.407825,Santa Clara,37.4080469,-121.8881623,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",95035,(408) 942-1777,No website listed,OPERATIONAL
102,Tropical Fruits,3005 Silver Creek Rd,San Jose,-121.8133,37.30986,Santa Clara,37.308922,-121.8133436,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",95121,(408) 238-6868,No website listed,OPERATIONAL
103,The Citi Mini Market,1354 The Alameda,San Jose,-121.91333,37.332699,Santa Clara,37.3328243,-121.9132502,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 9:00 AM – 9:00 PM",95126,(408) 279-2085,No website listed,OPERATIONAL
104,Quick Buy Market,2021 Homestead Rd,Santa Clara,-121.96007,37.343636,Santa Clara,37.34369729999999,-121.9601026,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 10:00 PM",95050,(408) 246-6841,No website listed,OPERATIONAL
105,Desi International Market,1290 S Bascom Ave,San Jose,-121.93167,37.301769,Santa Clara,37.3017505,-121.9312047,"Monday: 7:30 AM – 10:30 PM
Tuesday: 7:30 AM – 10:30 PM
Wednesday: 7:30 AM – 10:30 PM
Thursday: 7:30 AM – 10:30 PM
Friday: 7:30 AM – 11:30 PM
Saturday: 9:00 AM – 11:30 PM
Sunday: 9:00 AM – 10:30 PM",95128,(408) 292-0878,No website listed,OPERATIONAL
106,Super Kyopo Plaza 1,3521 Homestead Rd,Santa Clara,-121.99426000000001,37.337856,Santa Clara,37.33898609999999,-121.9943056,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM",95051,(408) 243-9005,No website listed,OPERATIONAL
107,SMART & FINAL 433,5281 Prospect Rd,San Jose,-121.99468999999999,37.292206,Santa Clara,37.29367759999999,-121.994466,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95129,(408) 517-8803,http://locations.smartandfinal.com/ca/san-jose/433/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
108,Starlite Shell 35,1780 S Main St,Milpitas,-121.90285,37.404861,Santa Clara,37.40470729999999,-121.9024313,No hours listed,95035,No formatted_phone_number listed,No website listed,OPERATIONAL
109,MCKEE LIQUOR,3750 McKee Rd,San Jose,-121.83046999999999,37.378547999999995,Santa Clara,37.3784395,-121.8300637,"Monday: 9:00 AM – 11:00 PM
Tuesday: 9:00 AM – 11:00 PM
Wednesday: 9:00 AM – 11:00 PM
Thursday: 9:00 AM – 11:00 PM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 11:00 PM",95127,(408) 929-1111,No website listed,OPERATIONAL
110,7 Eleven 2236-14315g 14315G,708 Colorado Ave,Palo Alto,-122.1282,37.433147,Santa Clara,37.4331768,-122.1277725,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94303,(650) 328-6369,https://www.7-eleven.com/locations/ca/palo-alto/708-colorado-ave-14315?yext=14315,OPERATIONAL
111,Bonfare Market 39,5251 Camden Ave,San Jose,-121.90561000000001,37.242573,Santa Clara,37.2423777,-121.905928,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 7:00 AM – 12:00 AM",95124,(408) 264-3339,http://www.bonfaremarkets.com/,OPERATIONAL
112,Dollar Tree 5488,3065 Meridian Ave,San Jose,-121.90545,37.269737,Santa Clara,37.2693837,-121.9067474,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",95124,(408) 826-3896,https://www.dollartree.com/locations/ca/san-jose/5488/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
113,Safeway 2814,160 1st St,Los Altos,-122.11883999999999,37.3792,Santa Clara,37.3790512,-122.1188735,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",94022,(650) 941-1801,https://local.safeway.com/safeway/ca/los-altos/160-1st-st.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
114,7 Eleven Inc 14212C,3580 Monroe St,Santa Clara,-121.99502,37.366821,Santa Clara,37.3663994,-121.9951459,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95051,(408) 984-1177,https://www.7-eleven.com/locations/ca/santa-clara/3580-monroe-st-14212?yext=14212,OPERATIONAL
115,Garden Market,1933 Pulgas Ave,East Palo Alto,-122.12993,37.455166,Santa Clara,37.4551549,-122.1302376,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM",94303,(650) 323-7626,No website listed,OPERATIONAL
116,Morgan Hill Foods,225 W Main Ave,Morgan Hill,-121.65903999999999,37.127865,Santa Clara,37.1290961,-121.6598303,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM",95037,(408) 779-2156,https://regionmarket.store/,OPERATIONAL
117,Namaste Plaza,1637 Hollenbeck Ave,Sunnyvale,-122.04256000000001,37.339290999999996,Santa Clara,37.3399003,-122.0426686,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",94087,(408) 738-9115,http://namastecart.com/,OPERATIONAL
